id,qs_rank,country_territory,region,name,description,country,city,latitude,longitude,website,image_url,institution_profile,teaching_languages,cost_city,costs_country
233,1201-1400,Węgry,Europa,Uniwersytet w Miszkolcu,"Uniwersytet w Miszkolcu to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Miskolc. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Węgry,Miskolc,48.079722222,20.765000000,http://www.uni-miskolc.hu,http://commons.wikimedia.org/wiki/Special:FilePath/UnivMiskolc%20Main.jpg,ogólny,"węgierski, angielski",Miskolc,Hungary
95,801-850,Włochy,Europa,Uniwersytet w Modenie i Reggio Emilia,"Uniwersytet w Modenie i Reggio Emilia to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Modena. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Modena,44.644944444,10.927861111,https://www.unimore.it,,ogólny,"włoski, angielski",Modena,Italy
296,430,Francja,Europa,Uniwersytet w Montpellier,"Uniwersytet w Montpellier to francuski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Montpellier. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Francja,Montpellier,43.631944444,3.863888888,http://www.umontpellier.fr/,http://commons.wikimedia.org/wiki/Special:FilePath/Montpellier%20Faculte%20medecine.jpg,ogólny,"francuski, angielski",Montpellier,France
396,350,Niemcy,Europa,Uniwersytet w Münster,"Uniwersytet w Münster to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Münster. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Münster,51.964000000,7.613000000,https://www.uni-muenster.de/,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BCnster%2C%20F%C3%BCrstbisch%C3%B6fliches%20Schloss%20--%202018%20--%201930-31%20%28cropped%29.jpg,ogólny,"niemiecki, angielski",Munster,Germany
342,801-850,Belgia,Europa,Uniwersytet w Namur,"Uniwersytet w Namur to belgijski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Namur. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Belgia,Namur,50.466333000,4.860361000,http://www.unamur.be,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A9%20de%20Namur%20-%20rue%20de%20Bruxelles%20-%2001.jpg,ogólny,"niderlandzki, francuski, niemiecki, angielski",Liege,Belgium
81,137,Wielka Brytania,Europa,Uniwersytet w Newcastle,"Uniwersytet w Newcastle to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Newcastle upon Tyne. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Newcastle upon Tyne,54.978000000,-1.615000000,https://www.ncl.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Ncle%20Union%202012.jpg,ogólny,angielski,Middlesbrough,United Kingdom
49,1201-1400,Wielka Brytania,Europa,Uniwersytet w Northampton,"Uniwersytet w Northampton to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Northamptonshire. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Northamptonshire,52.250641400,-0.890396900,http://www.northampton.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/UoN%20Newton.jpg,ogólny,angielski,Milton Keynes,United Kingdom
62,97,Wielka Brytania,Europa,Uniwersytet w Nottingham,"Uniwersytet w Nottingham to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Nottingham. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Nottingham,52.938888888,-1.196944444,https://www.nottingham.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Nottingham%2C%20Trent%20Building.jpg,ogólny,angielski,Nottingham,United Kingdom
189,1201-1400,Serbia,Europa,Uniwersytet w Nowym Sadzie,"Uniwersytet w Nowym Sadzie to serbski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Novi Sad. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Serbia,Novi Sad,45.247485000,19.853974000,http://www.uns.ac.rs/,http://commons.wikimedia.org/wiki/Special:FilePath/Univerzitet%20u%20Novom%20Sadu.jpg,ogólny,"angielski, język lokalny",Novi Sad,Serbia
243,1401+,Rumunia,Europa,Uniwersytet w Oradei,"Uniwersytet w Oradei to rumuński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Oradea. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Rumunia,Oradea,47.045318000,21.919742000,http://www.uoradea.ro/,http://commons.wikimedia.org/wiki/Special:FilePath/Univ%20Oradea%20-%20Corpul%20A%20%281%29.jpg,ogólny,"rumuński, angielski",Oradea,Romania
93,119,Norwegia,Europa,Uniwersytet w Oslo,"Uniwersytet w Oslo to norweski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Oslo. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Norwegia,Oslo,59.939936111,10.722063888,https://www.uio.no,http://commons.wikimedia.org/wiki/Special:FilePath/The%20University%20of%20Oslo.jpg,ogólny,"norweski, angielski",Oslo,Norway
269,342,Finlandia,Europa,Uniwersytet w Oulu,"Uniwersytet w Oulu to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Oulu. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Finlandia,Oulu,65.066666666,25.450000000,http://www.oulu.fi,http://commons.wikimedia.org/wiki/Special:FilePath/University-of-Oulu-2010.jpg,ogólny,"fiński, szwedzki, angielski",Oulu,Finland
363,901-950,Hiszpania,Europa,Uniwersytet w Oviedo,"Uniwersytet w Oviedo to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Oviedo. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Hiszpania,Oviedo,43.361800000,-5.846300000,https://www.uniovi.es/,http://commons.wikimedia.org/wiki/Special:FilePath/Claustru%20vieyu%20de%20la%20Universid%C3%A1%20d%27Uvi%C3%A9u.jpg,ogólny,"hiszpański, angielski",Oviedo,Spain
124,801-850,Włochy,Europa,Uniwersytet w Palermo,"Uniwersytet w Palermo to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Palermo. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Palermo,38.117680000,13.370131000,https://www.unipa.it/,http://commons.wikimedia.org/wiki/Special:FilePath/Facolt%C3%A0%20di%20Architettura%20a%20Palermo.jpg,ogólny,"włoski, angielski",Palermo,Italy
1,1001-1200,Włochy,Europa,Uniwersytet w Parmie,"Uniwersytet w Parmie to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Parma. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Parma,44.801000000,10.328000000,https://www.unipr.it,http://commons.wikimedia.org/wiki/Special:FilePath/Palazzo%20dell%27Universit%C3%A0%20%28Parma%29%20-%20facciata%202017-04-06.jpg,ogólny,"włoski, angielski",Parma,Italy
242,721-730,Grecja,Europa,Uniwersytet w Patras,"Uniwersytet w Patras to grecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Patras. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Grecja,Patras,38.286666666,21.786388888,https://www.upatras.gr/,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Patras%2C%20Building%20A.JPG,ogólny,"grecki, angielski",Patra,Greece
432,423,Włochy,Europa,Uniwersytet w Pavia,"Uniwersytet w Pavia to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Pavia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Pavia,45.186750000,9.155860000,https://portale.unipv.it/it,http://commons.wikimedia.org/wiki/Special:FilePath/Aula%20magna-University-Pavia-Italy.jpg,ogólny,"włoski, angielski",Pavia,Italy
175,741-750,Węgry,Europa,Uniwersytet w Peczu,"Uniwersytet w Peczu to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Pécs. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Węgry,Pécs,46.074182800,18.237722000,https://international.pte.hu/,http://commons.wikimedia.org/wiki/Special:FilePath/Rector%27s%20Office%2C%20University%20of%20P%C3%A9cs.JPG,ogólny,"węgierski, angielski",Pecs,Hungary
91,343,Włochy,Europa,Uniwersytet w Pizie,"Uniwersytet w Pizie to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Pisa. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Pisa,43.716508333,10.398458333,https://www.unipi.it,http://commons.wikimedia.org/wiki/Special:FilePath/555PisaPalazzoAllaGiornata.JPG,ogólny,"włoski, angielski",Pisa,Italy
330,613,Wielka Brytania,Europa,Uniwersytet w Plymouth,"Uniwersytet w Plymouth to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Plymouth. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Plymouth,50.374121000,-4.138512000,https://www.plymouth.ac.uk,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Plymouth%20Arts%20Block.jpg,ogólny,angielski,Plymouth,United Kingdom
38,1201-1400,Francja,Europa,Uniwersytet w Poitiers,"Uniwersytet w Poitiers to francuski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Poitiers. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Francja,Poitiers,46.586111111,0.343888888,https://www.univ-poitiers.fr/,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel-Pinet-Poitiers.jpg,ogólny,"francuski, angielski",Nantes,France
415,237,Portugalia,Europa,Uniwersytet w Porto,"Uniwersytet w Porto to portugalski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Porto. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Portugalia,Porto,41.146666670,-8.615555560,http://www.up.pt,http://commons.wikimedia.org/wiki/Special:FilePath/Cl%C3%A9rigos%20%2853939838503%29.jpg,ogólny,"portugalski, angielski",Porto,Portugal
56,635,Wielka Brytania,Europa,Uniwersytet w Portsmouth,"Uniwersytet w Portsmouth to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,City of Portsmouth,50.795300000,-1.093600000,http://www.port.ac.uk,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Portsmouth%20Dennis%20Sciama%20building.JPG,ogólny,angielski,Portsmouth,United Kingdom
116,477,Niemcy,Europa,Uniwersytet w Potsdam,"Uniwersytet w Potsdam to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Potsdam. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Potsdam,52.401031400,13.011909800,https://www.uni-potsdam.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Potsdam%20Sanssouci%2007-2017%20img2.jpg,ogólny,"niemiecki, angielski",Berlin,Germany
51,194,Wielka Brytania,Europa,Uniwersytet w Reading,"Uniwersytet w Reading to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Reading. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Reading,51.441944444,-0.945555555,http://www.reading.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/The%20University%20of%20Reading.jpg,ogólny,angielski,Reading,United Kingdom
109,691,Niemcy,Europa,Uniwersytet w Regensburg,"Uniwersytet w Regensburg to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Regensburg. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Regensburg,48.999233900,12.093165800,https://www.uni-regensburg.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A4t%20Regensburg%20Forum.jpg,ogólny,"niemiecki, angielski",Regensburg,Germany
140,1201-1400,Chorwacja,Europa,Uniwersytet w Rijece,"Uniwersytet w Rijece to chorwacki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Rijeka. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Chorwacja,Rijeka,45.325694900,14.454138400,http://www.uniri.hr/,http://commons.wikimedia.org/wiki/Special:FilePath/Filozofski%20fakultet%2C%20Rijeka.jpg,ogólny,"chorwacki, angielski",Rijeka,Croatia
111,851-900,Niemcy,Europa,Uniwersytet w Rostock,"Uniwersytet w Rostock to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Rostock. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Rostock,54.088133333,12.133372222,https://www.uni-rostock.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Rostock%20asv2018-05%20img29%20University.jpg,ogólny,"niemiecki, angielski",Kiel,Germany
359,526,Hiszpania,Europa,Uniwersytet w Salamanca,"Uniwersytet w Salamanca to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Salamanca. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Hiszpania,Salamanca,40.961388888,-5.666666666,https://www.usal.es/,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Salamanca%20Fray%20Luis%20de%20Leon.jpg,ogólny,"hiszpański, angielski",Salamanca,Spain
174,1001-1200,Włochy,Europa,Uniwersytet w Salento,"Uniwersytet w Salento to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Lecce. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Lecce,40.352777777,18.166388888,https://www.unisalento.it,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Monti%20-%20Serie%20fotografica%20%28Lecce%2C%201970%29%20-%20BEIC%206366323.jpg,ogólny,"włoski, angielski",Lecce,Italy
208,901-950,Wielka Brytania,Europa,Uniwersytet w Salford,"Uniwersytet w Salford to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Salford. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Salford,53.484444444,-2.271388888,http://www.salford.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Salford.jpg,ogólny,angielski,Manchester,United Kingdom
411,628,Hiszpania,Europa,Uniwersytet w Santiago de Compostela,"Uniwersytet w Santiago de Compostela to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Santiago de Compostela. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Hiszpania,Santiago de Compostela,42.888522500,-8.544972600,https://www.usc.gal/en,http://commons.wikimedia.org/wiki/Special:FilePath/Colexio%20de%20Fonseca-LimiarCulturalocal.jpg,ogólny,"hiszpański, angielski",Vigo,Spain
50,638,Hiszpania,Europa,Uniwersytet w Saragossie,"Uniwersytet w Saragossie to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Zaragoza. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Hiszpania,Zaragoza,41.642500000,-0.900000000,http://www.unizar.es/information-institution/university-information,http://commons.wikimedia.org/wiki/Special:FilePath/Edificio%20de%20las%20Antiguas%20Facultades%20de%20Medicina%20y%20Ciencias%20de%20la%20Universidad%20de%20Zaragoza%20-%20PC251497.jpg,ogólny,"hiszpański, angielski",Valladolid,Spain
176,1201-1400,Bosnia and Herzegovina,Europa,Uniwersytet w Sarajewie,"Uniwersytet w Sarajewie to bośniacki uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Bosnia and Herzegovina,Sarajevo Canton,43.866700000,18.416700000,https://www.unsa.ba/,http://commons.wikimedia.org/wiki/Special:FilePath/Sarajevo%20University%20building.JPG,ogólny,"angielski, język lokalny",Sarajevo,Bosnia And Herzegovina
228,597,Węgry,Europa,Uniwersytet w Segedynie,"Uniwersytet w Segedynie to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Szeged. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Węgry,Szeged,46.250200000,20.146100000,https://u-szeged.hu,http://commons.wikimedia.org/wiki/Special:FilePath/Szegedi%20Tudom%C3%A1nyegyetem.jpg,ogólny,"węgierski, angielski",Szeged,Hungary
367,469,Hiszpania,Europa,Uniwersytet w Sewilli,"Uniwersytet w Sewilli to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Seville. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Hiszpania,Seville,37.380757900,-5.991230700,https://www.us.es/,http://commons.wikimedia.org/wiki/Special:FilePath/Universidad%20de%20Sevilla%20001.jpg,ogólny,"hiszpański, angielski",Sevilla,Spain
72,92,Wielka Brytania,Europa,Uniwersytet w Sheffield,"Uniwersytet w Sheffield to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Sheffield. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Sheffield,53.380722222,-1.488805555,https://www.sheffield.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Frederick%20Mappin%20Building.jpg,ogólny,angielski,Sheffield,United Kingdom
403,1201-1400,Niemcy,Europa,Uniwersytet w Siegen,"Uniwersytet w Siegen to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Siegen. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Siegen,50.906400000,8.028330000,https://www.uni-siegen.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Universitaet%20siegen%20campus%20ar.jpg,ogólny,"niemiecki, angielski",Dortmund,Germany
13,607,Włochy,Europa,Uniwersytet w Sienie,"Uniwersytet w Sienie to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Siena. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Siena,43.319166666,11.330556000,http://www.unisi.it,http://commons.wikimedia.org/wiki/Special:FilePath/Siena%2C%20palazzo%20dell%27universit%C3%A0%2001.JPG,ogólny,"włoski, angielski",Siena,Italy
139,1001-1200,Czechy,Europa,Uniwersytet w South Bohemia,"Uniwersytet w South Bohemia to czeski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w České Budějovice 2. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Czechy,České Budějovice 2,48.978679200,14.448514400,http://www.jcu.cz,http://commons.wikimedia.org/wiki/Special:FilePath/%C4%8C.Bud%C4%9Bjovice%2C%20rektor%C3%A1t%20JU%2004%20%28cropped%29.jpg,ogólny,"czeski, angielski",dane krajowe (Eurostat 2020),Czech Republic
69,87,Wielka Brytania,Europa,Uniwersytet w Southampton,"Uniwersytet w Southampton to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,City of Southampton,50.934630000,-1.395950000,https://southampton.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/HartleyLibraryFront.JPG,ogólny,angielski,Southampton,United Kingdom
155,1201-1400,Chorwacja,Europa,Uniwersytet w Splicie,"Uniwersytet w Splicie to chorwacki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Split. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Chorwacja,Split,43.510959000,16.468152000,https://www.unist.hr/,http://commons.wikimedia.org/wiki/Special:FilePath/Hauptgeb%C3%A4ude%20Univ%20Split.jpg,ogólny,"chorwacki, angielski",Split,Croatia
222,113,Wielka Brytania,Europa,Uniwersytet w St Andrews,"Uniwersytet w St Andrews to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Fife. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Fife,56.341214000,-2.793011000,https://st-andrews.ac.uk,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Andrews%20University%20Classics%20Building.jpg,ogólny,angielski,Edinburgh,United Kingdom
361,851-900,Norwegia,Europa,Uniwersytet w Stavanger,"Uniwersytet w Stavanger to norweski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Stavanger. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Norwegia,Stavanger,58.937505555,5.697416666,https://www.uis.no/,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20ullandhaug%20MBMultimedia-110426-6239.jpg%20%28rw%20largeArt%201201%29.jpg,ogólny,"norweski, angielski",Stavanger,Norway
299,517,Wielka Brytania,Europa,Uniwersytet w Stirling,"Uniwersytet w Stirling to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Stirling. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Stirling,56.145500000,-3.919500000,http://www.stir.ac.uk,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Stirling%20-%20Dormitories.jpg,ogólny,angielski,Edinburgh,United Kingdom
331,251,Wielka Brytania,Europa,Uniwersytet w Strathclyde,"Uniwersytet w Strathclyde to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Glasgow City,55.861700000,-4.241600000,https://www.strath.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Strathclyde%20Campus.jpg,ogólny,angielski,Glasgow,United Kingdom
436,310,Niemcy,Europa,Uniwersytet w Stuttgarcie,"Uniwersytet w Stuttgarcie to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Stuttgart. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Stuttgart,48.781700000,9.175200000,https://www.uni-stuttgart.de,http://commons.wikimedia.org/wiki/Special:FilePath/Stuttgart%20-%20Keplerstra%C3%9Fe%207.jpg,ogólny,"niemiecki, angielski",Stuttgart,Germany
301,292,Wielka Brytania,Europa,Uniwersytet w Swansea,"Uniwersytet w Swansea to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Swansea. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Swansea,51.609722222,-3.980555555,http://www.swansea.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Great%20Hall%20at%20Swansea%20University%20Bay%20Campus.jpg,ogólny,angielski,Newport,United Kingdom
256,423,Finlandia,Europa,Uniwersytet w Tampere,"Uniwersytet w Tampere to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Tampere. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Finlandia,Tampere,61.449444444,23.860000000,https://www.tuni.fi,,ogólny,"fiński, szwedzki, angielski",Tampere,Finland
401,1001-1200,Portugalia,Europa,Uniwersytet w the Algarve,"Uniwersytet w the Algarve to portugalski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Faro. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Portugalia,Faro,37.022400000,-7.927640000,http://www.ualg.pt/,http://commons.wikimedia.org/wiki/Special:FilePath/FaroUniversidadeEntrada.jpg,ogólny,"portugalski, angielski",Faro,Portugal
351,347,Holandia,Europa,Uniwersytet w Tilburgu,"Uniwersytet w Tilburgu to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Tilburg. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Holandia,Tilburg,51.562777777,5.041944444,https://www.tilburguniversity.edu/,http://commons.wikimedia.org/wiki/Special:FilePath/Tilburg%20University.JPG,ogólny,"niderlandzki, angielski",Tilburg,Netherlands
129,751-760,Włochy,Europa,Uniwersytet w Trieste,"Uniwersytet w Trieste to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Trieste. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Trieste,45.658500000,13.793180000,https://units.it,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A0%20degli%20studi%20di%20Trieste%2C%20Italia.jpg,ogólny,"włoski, angielski",Trieste,Italy
98,485,Włochy,Europa,Uniwersytet w Trydencie,"Uniwersytet w Trydencie to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Trento. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Trento,46.069426000,11.121117000,https://www.unitn.it,http://commons.wikimedia.org/wiki/Special:FilePath/Palazzo%20Sardagna%202016%202.jpg,ogólny,"włoski, angielski",Trento,Italy
246,366,Finlandia,Europa,Uniwersytet w Turku,"Uniwersytet w Turku to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Turku. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Finlandia,Turku,60.454166666,22.284722222,https://www.utu.fi/,http://commons.wikimedia.org/wiki/Special:FilePath/Turun%20yliopisto.jpg,ogólny,"fiński, szwedzki, angielski",Turku,Finland
